station,longitude,latitude,year,month,date,比湿_gkg_500hPa,比湿_gkg_700hPa,比湿_gkg_850hPa,比湿_gkg_925hPa,比湿_gkg_1000hPa,水汽通量_kg_ms_500hPa,水汽通量_kg_ms_700hPa,水汽通量_kg_ms_850hPa,水汽通量_kg_ms_925hPa,水汽通量_kg_ms_1000hPa,温度_℃_200hPa,温度_℃_500hPa,温度_℃_700hPa,温度_℃_850hPa,温度_℃_925hPa,温度_℃_1000hPa,露点温度_℃_500hPa,露点温度_℃_700hPa,露点温度_℃_850hPa,露点温度_℃_925hPa,露点温度_℃_1000hPa,风向_度_200hPa,风向_度_500hPa,风向_度_700hPa,风向_度_850hPa,风向_度_925hPa,风向_度_1000hPa,风速_ms_200hPa,风速_ms_500hPa,风速_ms_700hPa,风速_ms_850hPa,风速_ms_925hPa,风速_ms_1000hPa,K指数_℃,Showalter指数_℃,LCL高度_m_850hPa,整层水汽通量_kg_ms
Wuzhou,112.5,22.5,2005,3,2005-03,1.135,5.098,8.235,8.902,10.339,0.002463,0.006415,0.003794,0.003179,0.003801,-52.38,-8.79,5.4,11.74,13.92,17.18,-23.69,-0.98,8.52,10.92,14.36,265.24,266.58,265.35,225.09,127.46,79.94,44.38,21.28,12.34,4.52,3.5,3.61,22.66,-0.81,402.98,0.019653
Wuzhou,112.5,22.5,2005,4,2005-04,1.37,6.256,10.605,12.19,14.475,0.002282,0.00641,0.006119,0.004831,0.003776,-52.62,-6.18,8.31,15.79,19.19,22.63,-21.56,1.82,12.25,15.66,19.56,260.19,267.4,262.39,226.43,176.61,127.86,30.12,16.34,10.05,5.66,3.89,2.56,27.73,-7.84,442.69,0.023419
Wuzhou,112.5,22.5,2005,5,2005-05,2.658,7.604,12.47,15.55,19.973,0.003283,0.007476,0.009918,0.009843,0.006505,-50.89,-4.91,10.67,19.65,23.34,26.11,-13.73,4.55,14.69,19.43,24.7,271.48,253.75,248.33,225.68,195.89,161.0,13.93,12.11,9.64,7.8,6.21,3.19,33.13,-15.01,620.23,0.037025
Wuzhou,112.5,22.5,2005,6,2005-06,4.479,9.37,13.622,16.761,21.603,0.00193,0.006737,0.009916,0.010107,0.006877,-49.15,-3.0,11.4,20.0,23.85,27.21,-7.18,7.53,16.04,20.61,25.97,4.99,235.22,232.32,218.46,196.5,170.6,4.37,4.22,7.05,7.14,5.91,3.12,35.17,-16.35,495.39,0.035567
Wuzhou,112.5,22.5,2005,7,2005-07,2.407,6.909,11.957,15.557,21.185,0.000979,0.003134,0.005696,0.006854,0.004699,-49.27,-3.36,11.51,20.15,24.15,27.51,-14.93,3.2,14.05,19.44,25.66,86.06,145.83,176.39,186.64,179.2,168.33,7.57,3.99,4.45,4.67,4.32,2.17,29.25,-12.68,762.45,0.021361
Wuzhou,112.5,22.5,2005,8,2005-08,3.034,8.024,12.806,16.152,21.17,0.000751,0.002345,0.003956,0.004326,0.002622,-49.37,-3.43,11.46,19.64,23.47,26.98,-12.1,5.31,15.09,20.03,25.64,67.34,102.38,160.43,165.28,159.49,157.23,7.22,2.43,2.87,3.03,2.63,1.21,32.01,-14.37,568.39,0.013999
Wuzhou,112.5,22.5,2005,9,2005-09,2.785,7.307,12.01,15.093,20.011,0.001039,0.003323,0.006729,0.00795,0.00582,-49.88,-3.86,10.43,18.84,22.98,26.59,-13.16,3.99,14.12,18.96,24.73,95.71,98.48,102.17,92.29,80.19,52.41,3.32,3.66,4.46,5.49,5.17,2.85,30.38,-12.01,590.18,0.024862
Wuzhou,112.5,22.5,2005,10,2005-10,1.698,5.61,9.654,11.447,14.644,0.000433,0.000962,0.004861,0.008,0.006945,-51.75,-4.66,9.55,15.92,19.94,23.82,-19.08,0.32,10.85,14.7,19.74,273.28,268.17,30.38,57.4,56.12,35.64,7.0,2.5,1.68,4.94,6.85,4.65,22.2,-4.12,633.81,0.021201
Wuzhou,112.5,22.5,2005,11,2005-11,1.219,4.935,8.81,9.989,12.037,0.001763,0.003117,0.001114,0.004932,0.005096,-52.27,-5.23,8.13,13.86,17.08,21.08,-22.89,-1.43,9.5,12.64,16.68,260.17,258.82,255.99,90.92,72.58,46.46,21.03,14.18,6.19,1.24,4.84,4.15,19.04,-0.66,544.76,0.016022
Wuzhou,112.5,22.5,2005,12,2005-12,1.634,4.962,5.297,4.925,6.033,0.003045,0.004996,0.001292,0.004018,0.004274,-52.54,-6.16,6.36,9.53,10.8,14.18,-19.53,-1.35,2.23,2.4,6.39,252.52,268.71,265.24,63.43,60.01,35.86,28.54,18.27,9.87,2.39,8.0,6.95,10.21,10.9,912.55,0.017626
Wuzhou,112.5,22.5,2006,1,2006-01,0.435,2.965,6.731,6.903,7.99,0.000838,0.003729,0.002031,0.002503,0.003346,-51.8,-5.72,7.22,9.81,12.01,15.22,-33.95,-8.13,5.61,7.2,10.49,254.61,269.45,261.94,229.8,86.78,54.41,32.25,18.89,12.33,2.96,3.56,4.11,5.78,7.67,525.27,0.012446
Wuzhou,112.5,22.5,2006,2,2006-02,0.855,4.797,8.156,8.303,9.174,0.001586,0.004615,0.0026,0.004488,0.00462,-51.82,-8.82,4.62,11.41,13.6,16.96,-26.82,-1.81,8.38,9.89,12.55,260.71,257.36,255.64,190.88,91.19,57.82,41.33,18.19,9.43,3.13,5.3,4.94,22.18,-0.34,379.25,0.017909
Wuzhou,112.5,22.5,2006,3,2006-03,0.971,5.428,9.185,9.951,11.32,0.002084,0.00697,0.004546,0.003417,0.003711,-52.08,-7.55,6.88,13.17,15.46,18.8,-25.43,-0.13,10.12,12.58,15.74,260.18,271.61,268.77,226.84,133.32,82.85,35.36,21.05,12.59,4.85,3.37,3.21,23.82,-3.22,381.78,0.020728
Wuzhou,112.5,22.5,2006,4,2006-04,2.183,6.664,10.879,12.961,15.723,0.003676,0.007698,0.008464,0.005789,0.003096,-52.15,-5.69,9.34,16.97,20.05,23.15,-16.11,2.7,12.63,16.6,20.86,264.07,256.66,254.38,231.97,196.04,144.91,26.34,16.52,11.33,7.63,4.38,1.93,28.65,-9.18,542.56,0.028724
Wuzhou,112.5,22.5,2006,5,2006-05,3.235,7.207,11.345,13.592,17.388,0.002811,0.004535,0.004501,0.003077,0.00192,-51.25,-4.77,9.77,17.87,21.48,24.69,-11.3,3.79,13.26,17.33,22.47,275.13,253.99,245.59,215.69,174.57,118.7,11.75,8.52,6.17,3.89,2.22,1.08,29.92,-10.3,576.36,0.016844
Wuzhou,112.5,22.5,2006,6,2006-06,3.563,8.292,12.432,15.747,21.029,0.001963,0.006089,0.009064,0.0096,0.006319,-49.89,-3.57,11.24,20.05,23.94,26.95,-10.09,5.78,14.64,19.63,25.54,16.11,243.62,230.92,217.27,199.95,176.11,5.15,5.4,7.2,7.15,5.98,2.95,32.8,-13.98,676.08,0.033036
Wuzhou,112.5,22.5,2006,7,2006-07,3.342,8.354,13.066,17.045,22.316,0.001054,0.004791,0.007129,0.007741,0.005803,-48.41,-2.85,11.98,20.6,24.46,27.93,-10.9,5.88,15.4,20.87,26.5,73.24,170.51,193.89,194.95,188.91,179.33,11.37,3.09,5.62,5.35,4.45,2.55,32.75,-15.41,650.17,0.026519
Wuzhou,112.5,22.5,2006,8,2006-08,3.22,7.664,12.943,16.051,21.49,0.001395,0.003455,0.005257,0.005176,0.003012,-49.48,-3.48,11.48,19.79,23.76,27.29,-11.36,4.66,15.25,19.93,25.89,81.91,111.25,123.65,118.82,115.27,98.37,5.9,4.25,4.42,3.98,3.16,1.37,31.7,-14.91,566.88,0.018296
Wuzhou,112.5,22.5,2006,9,2006-09,3.202,7.153,11.686,14.393,18.628,0.000735,0.001747,0.005231,0.006866,0.005082,-50.77,-3.81,10.74,17.7,21.82,25.73,-11.43,3.69,13.71,18.22,23.57,124.45,68.1,86.17,70.99,58.99,30.3,1.04,2.25,2.4,4.39,4.68,2.68,28.16,-10.02,499.26,0.019662
Wuzhou,112.5,22.5,2006,10,2006-10,1.785,6.625,10.817,12.729,16.193,0.000474,0.001637,0.004519,0.005954,0.005053,-52.14,-4.39,9.04,16.58,20.94,24.79,-18.5,2.62,12.54,16.32,21.33,265.0,287.67,19.03,55.84,61.2,41.56,6.77,2.6,2.42,4.1,4.59,3.06,27.09,-7.35,504.48,0.017637
Wuzhou,112.5,22.5,2006,11,2006-11,1.296,4.349,8.57,9.781,12.473,0.002081,0.002951,0.001101,0.005208,0.005774,-53.17,-6.63,7.06,14.7,18.25,21.45,-22.19,-3.12,9.1,12.32,17.24,264.17,264.39,255.11,128.23,79.85,51.44,26.0,15.75,6.65,1.26,5.22,4.54,20.24,-2.28,700.46,0.017115
Wuzhou,112.5,22.5,2006,12,2006-12,0.312,3.578,5.448,5.79,7.328,0.000575,0.002125,0.001697,0.004628,0.004917,-51.73,-7.07,3.98,10.72,12.79,15.61,-37.28,-5.7,2.62,4.68,9.21,260.91,264.06,262.9,64.19,60.75,35.6,34.69,18.08,5.82,3.05,7.84,6.58,10.73,8.53,1012.42,0.013942
Wuzhou,112.5,22.5,2007,1,2007-01,0.356,3.173,5.904,5.621,6.522,0.000758,0.003064,0.000139,0.003489,0.004077,-52.47,-7.15,3.71,9.34,10.7,13.75,-35.97,-7.26,3.75,4.26,7.51,257.09,265.05,261.62,342.35,61.33,36.31,41.76,20.87,9.47,0.23,6.09,6.13,9.27,8.64,698.86,0.011526
Wuzhou,112.5,22.5,2007,2,2007-02,0.802,3.836,7.474,8.674,10.175,0.00193,0.00415,0.003483,0.003651,0.0034,-52.1,-9.86,4.25,12.53,15.52,19.02,-27.51,-4.79,7.11,10.54,14.11,256.27,262.18,261.38,223.23,148.77,109.43,46.0,23.6,10.61,4.57,4.13,3.28,20.46,-0.8,677.64,0.016614
Wuzhou,112.5,22.5,2007,3,2007-03,0.816,4.889,9.653,10.599,12.156,0.001698,0.005977,0.006437,0.004689,0.00392,-52.09,-6.62,6.92,14.07,16.26,19.92,-27.33,-1.55,10.85,13.53,16.84,253.0,265.22,258.79,221.34,157.22,107.86,33.59,20.41,11.99,6.54,4.34,3.16,23.07,-4.29,402.56,0.022722
Wuzhou,112.5,22.5,2007,4,2007-04,1.734,5.67,9.945,11.081,12.929,0.003075,0.006078,0.003784,0.00205,0.003149,-52.39,-7.94,8.13,14.82,17.61,21.28,-18.83,0.46,11.29,14.2,17.79,264.82,261.67,263.28,240.27,124.22,73.46,34.56,17.39,10.51,3.73,1.81,2.39,26.39,-7.05,441.1,0.018136
Wuzhou,112.5,22.5,2007,5,2007-05,2.357,6.035,10.978,13.443,17.106,0.001799,0.003461,0.00434,0.003559,0.002251,-50.96,-4.68,10.32,18.32,22.44,25.6,-15.19,1.32,12.76,17.16,22.2,278.44,259.53,245.08,219.77,188.19,144.46,12.4,7.48,5.62,3.88,2.6,1.29,26.77,-9.74,694.47,0.01541
Wuzhou,112.5,22.5,2007,6,2007-06,3.521,7.407,11.865,15.799,21.077,0.001693,0.004887,0.007674,0.008639,0.00592,-49.79,-3.47,11.35,20.09,24.01,27.34,-10.24,4.18,13.93,19.68,25.57,9.84,249.64,235.77,222.32,206.23,183.33,1.76,4.71,6.47,6.34,5.36,2.75,30.32,-12.5,769.56,0.028813
Wuzhou,112.5,22.5,2007,7,2007-07,2.12,6.331,11.389,15.495,21.063,0.000909,0.004362,0.008177,0.009817,0.006998,-49.38,-3.39,11.86,20.37,24.2,27.63,-16.46,1.98,13.32,19.37,25.56,74.79,169.31,191.09,194.39,187.49,175.95,10.97,4.2,6.76,7.04,6.21,3.26,27.2,-11.5,881.86,0.030262
Wuzhou,112.5,22.5,2007,8,2007-08,3.254,7.478,12.183,16.16,21.722,0.000342,0.001089,0.001617,0.001882,0.001987,-49.37,-3.43,11.29,20.09,24.02,27.68,-11.23,4.31,14.33,20.03,26.06,66.9,91.67,144.97,153.04,183.51,202.28,6.29,1.03,1.43,1.3,1.14,0.9,30.88,-13.25,719.48,0.006917
Wuzhou,112.5,22.5,2007,9,2007-09,2.9,6.966,11.361,14.345,19.197,0.000561,0.000886,0.004052,0.006636,0.005641,-50.4,-3.16,10.61,18.15,22.22,26.08,-12.66,3.32,13.28,18.17,24.06,44.32,32.52,62.82,64.24,52.52,24.61,3.56,1.9,1.25,3.5,4.54,2.88,27.3,-9.01,608.74,0.017776
Wuzhou,112.5,22.5,2007,10,2007-10,1.728,4.942,9.406,10.866,14.253,0.000251,0.001086,0.006243,0.009125,0.007838,-51.53,-4.33,9.26,15.76,20.06,23.74,-18.88,-1.41,10.46,13.91,19.31,265.24,278.47,78.22,68.36,58.61,38.0,5.42,1.43,2.16,6.51,8.24,5.39,19.89,-3.03,661.94,0.024544
Wuzhou,112.5,22.5,2007,11,2007-11,1.291,3.59,5.425,6.38,8.317,0.001124,0.000593,0.003461,0.005729,0.005352,-51.55,-6.65,7.25,12.59,15.44,18.77,-22.24,-5.66,2.56,6.06,11.08,244.34,263.34,322.78,58.6,51.27,27.46,20.78,8.54,1.62,6.26,8.81,6.31,8.89,7.29,1253.73,0.01626
Wuzhou,112.5,22.5,2007,12,2007-12,0.538,3.056,6.236,6.728,8.126,0.001037,0.00307,0.000312,0.003144,0.004005,-52.61,-5.96,5.93,10.97,13.72,16.94,-31.76,-7.75,4.52,6.82,10.74,268.29,265.09,261.01,219.21,70.5,42.9,29.41,18.91,9.85,0.49,4.58,4.83,7.77,7.52,806.18,0.011568
Wuzhou,112.5,22.5,2008,1,2008-01,0.939,3.078,6.54,5.896,6.292,0.001699,0.00348,0.002239,0.003003,0.003489,-52.81,-7.03,7.95,9.79,10.51,12.88,-25.79,-7.65,5.2,4.94,7.0,245.99,252.89,247.74,193.08,73.12,36.17,33.87,17.75,11.09,3.36,5.0,5.44,6.41,6.83,574.07,0.01391
Wuzhou,112.5,22.5,2008,2,2008-02,0.673,4.351,5.151,4.825,5.86,0.001807,0.005641,0.00042,0.002803,0.003566,-51.26,-5.47,2.97,7.03,8.23,11.69,-29.4,-3.11,1.84,2.12,5.97,250.65,263.52,264.72,268.57,54.72,30.73,29.4,26.33,12.71,0.8,5.7,5.97,8.26,14.23,648.4,0.014237
Wuzhou,112.5,22.5,2008,3,2008-03,1.137,4.478,7.537,8.422,10.098,0.002358,0.004045,0.001705,0.002633,0.002712,-52.9,-8.85,5.37,12.75,16.2,19.67,-23.67,-2.73,7.23,10.1,14.0,268.75,267.63,266.38,213.05,120.58,86.95,37.62,20.34,8.86,2.22,3.07,2.63,20.73,-0.15,690.01,0.013453
Wuzhou,112.5,22.5,2008,4,2008-04,1.635,6.374,10.623,11.951,13.876,0.002111,0.005638,0.005601,0.004128,0.003432,-52.47,-5.89,8.95,16.36,19.5,23.11,-19.52,2.08,12.27,15.35,18.89,271.75,262.74,244.82,214.92,157.98,107.76,22.25,12.66,8.67,5.17,3.39,2.43,27.65,-8.16,510.83,0.02091
Wuzhou,112.5,22.5,2008,5,2008-05,3.184,7.35,11.401,13.228,16.655,0.002936,0.004515,0.004157,0.003315,0.002229,-50.89,-4.64,9.97,17.65,21.71,25.31,-11.5,4.07,13.33,16.91,21.78,290.0,260.96,243.05,214.4,169.92,130.36,11.34,9.04,6.02,3.58,2.46,1.31,29.72,-10.09,539.57,0.017152
Wuzhou,112.5,22.5,2008,6,2008-06,3.64,7.69,11.99,15.527,20.486,0.002455,0.006564,0.008878,0.009179,0.006045,-50.36,-3.89,10.58,19.17,23.09,26.62,-9.82,4.71,14.09,19.41,25.11,299.49,234.29,228.1,221.48,210.01,189.95,1.93,6.61,8.37,7.26,5.8,2.89,31.28,-12.31,634.63,0.03312
Wuzhou,112.5,22.5,2008,7,2008-07,2.615,7.093,11.374,15.374,21.105,0.00092,0.004219,0.006586,0.007853,0.006086,-49.62,-4.0,11.21,20.14,24.12,27.55,-13.93,3.57,13.3,19.25,25.59,66.56,212.45,208.01,210.36,203.03,191.63,7.29,3.45,5.83,5.68,5.01,2.83,29.79,-11.84,855.56,0.025665
Wuzhou,112.5,22.5,2008,8,2008-08,2.579,6.86,11.822,15.552,20.86,0.000762,0.002189,0.003735,0.004376,0.002989,-50.06,-3.76,11.37,19.89,23.91,27.54,-14.1,3.1,13.88,19.43,25.4,57.11,119.57,166.32,172.21,168.08,155.62,10.79,2.9,3.13,3.1,2.76,1.41,29.26,-12.48,751.4,0.014051
Wuzhou,112.5,22.5,2008,9,2008-09,2.302,6.654,11.513,14.484,20.521,0.000811,0.002312,0.004442,0.005181,0.003907,-50.45,-3.86,10.77,19.36,23.44,27.14,-15.47,2.68,13.48,18.32,25.14,64.1,102.87,106.36,87.58,68.77,43.7,2.31,3.46,3.41,3.78,3.51,1.87,28.6,-11.28,735.09,0.016654
Wuzhou,112.5,22.5,2008,10,2008-10,2.056,5.39,10.998,13.22,16.447,0.000645,0.001116,0.005476,0.009496,0.007826,-51.63,-4.78,10.42,16.81,20.92,24.82,-16.83,-0.23,12.79,16.9,21.58,271.77,195.84,143.41,88.12,75.19,53.89,7.45,3.08,2.03,4.88,7.04,4.67,23.73,-8.41,502.14,0.024558
Wuzhou,112.5,22.5,2008,11,2008-11,0.962,3.253,6.415,7.408,10.013,0.001187,0.001309,0.002814,0.005959,0.006461,-51.76,-6.65,7.16,13.31,15.91,19.38,-25.53,-6.94,4.92,8.22,13.87,259.14,258.76,262.14,69.16,55.48,32.28,25.64,12.1,3.95,4.3,7.89,6.33,10.78,4.23,1048.73,0.017731
Wuzhou,112.5,22.5,2008,12,2008-12,0.824,2.736,4.72,5.059,6.776,0.001484,0.001461,0.001392,0.003604,0.004263,-51.87,-7.61,4.92,10.56,13.16,16.14,-27.22,-9.16,0.63,2.78,8.07,258.24,268.8,246.72,87.82,65.75,41.52,34.04,17.66,5.24,2.89,6.99,6.17,4.72,9.88,1240.94,0.012205
Wuzhou,112.5,22.5,2009,1,2009-01,0.259,2.387,4.22,4.413,5.613,0.000595,0.001587,0.000485,0.002698,0.00326,-52.43,-7.57,3.2,8.2,10.06,13.18,-39.1,-10.88,-0.9,0.88,5.36,256.2,271.83,261.71,83.38,66.09,41.44,39.33,22.51,6.52,1.13,5.99,5.7,0.79,13.26,1137.14,0.008624
Wuzhou,112.5,22.5,2009,2,2009-02,0.482,3.109,8.113,9.591,11.253,0.000823,0.002954,0.004109,0.004489,0.004029,-52.21,-4.51,7.06,14.18,17.76,21.0,-32.9,-7.53,8.3,12.03,15.65,246.4,254.51,244.92,201.87,149.64,109.98,24.8,16.74,9.32,4.97,4.59,3.51,12.4,1.44,735.41,0.016404
Wuzhou,112.5,22.5,2009,3,2009-03,1.014,4.739,9.346,10.138,11.407,0.001879,0.005518,0.005339,0.003632,0.004139,-52.97,-7.01,8.1,13.94,15.57,19.15,-24.95,-1.97,10.37,12.86,15.86,253.42,257.09,256.43,218.4,130.04,79.64,32.07,18.17,11.42,5.6,3.51,3.56,21.25,-3.81,446.06,0.020506
Wuzhou,112.5,22.5,2009,4,2009-04,1.468,6.529,9.993,11.381,13.898,0.002091,0.005417,0.003468,0.005755,0.005732,-50.98,-6.71,7.79,15.0,18.53,22.05,-20.77,2.41,11.36,14.61,18.92,271.05,265.61,257.36,190.15,114.29,81.47,30.45,13.97,8.14,3.4,4.96,4.04,27.7,-6.11,454.68,0.022464
Wuzhou,112.5,22.5,2009,5,2009-05,2.462,6.754,10.709,12.77,16.368,0.001064,0.002243,0.003627,0.005716,0.004841,-50.51,-4.94,9.7,16.87,20.97,24.73,-14.66,2.88,12.39,16.37,21.5,293.44,266.21,213.98,155.83,122.06,90.79,8.12,4.24,3.26,3.32,4.39,2.9,27.39,-7.92,559.55,0.01749
Wuzhou,112.5,22.5,2009,6,2009-06,3.311,7.637,12.11,15.508,20.885,0.001132,0.003959,0.006785,0.007184,0.005172,-49.52,-3.5,11.35,19.85,23.91,27.21,-11.01,4.61,14.24,19.39,25.42,30.88,257.95,234.53,213.72,193.36,169.8,6.78,3.35,5.08,5.49,4.54,2.43,30.85,-12.9,700.84,0.024232
Wuzhou,112.5,22.5,2009,7,2009-07,2.234,7.281,12.134,16.021,21.481,0.000939,0.004036,0.006694,0.007486,0.005101,-48.64,-2.63,11.79,20.1,24.09,27.68,-15.83,3.94,14.27,19.9,25.88,71.68,141.8,174.4,180.53,172.22,158.06,12.5,4.12,5.44,5.41,4.58,2.33,29.15,-12.34,728.37,0.024256
Wuzhou,112.5,22.5,2009,8,2009-08,2.511,7.706,12.87,16.088,21.833,0.000841,0.001977,0.001845,0.000542,0.000824,-48.84,-3.22,11.9,20.71,24.88,28.13,-14.42,4.74,15.17,19.96,26.15,67.81,114.85,110.96,98.59,88.27,288.92,7.62,3.28,2.52,1.41,0.33,0.37,31.93,-15.39,692.77,0.006029
Wuzhou,112.5,22.5,2009,9,2009-09,2.356,6.875,12.316,15.683,20.739,0.001688,0.004088,0.008477,0.010095,0.007842,-49.13,-3.45,11.26,19.59,23.62,27.25,-15.19,3.13,14.5,19.56,25.31,118.19,109.11,93.44,84.64,72.48,50.47,2.84,7.03,5.83,6.75,6.31,3.71,29.41,-13.11,636.33,0.032189
Wuzhou,112.5,22.5,2009,10,2009-10,1.714,5.831,9.407,11.123,14.694,0.000627,0.001012,0.004707,0.007172,0.006008,-50.78,-3.93,9.83,16.5,20.65,24.35,-18.97,0.85,10.47,14.26,19.79,263.88,302.01,31.54,64.27,65.42,45.51,6.76,3.58,1.7,4.91,6.32,4.01,21.91,-3.35,754.32,0.019524
Wuzhou,112.5,22.5,2009,11,2009-11,0.862,4.325,7.194,7.69,9.799,0.001136,0.002663,0.000717,0.003986,0.004764,-52.14,-4.91,7.56,12.62,14.31,17.73,-26.73,-3.2,6.56,8.76,13.54,267.6,266.14,253.85,109.73,60.41,34.06,21.51,12.93,6.04,0.98,5.08,4.77,13.33,4.74,757.66,0.013266
Wuzhou,112.5,22.5,2009,12,2009-12,0.57,3.187,6.792,7.166,8.663,0.001381,0.003454,0.001409,0.003254,0.004152,-53.41,-7.68,4.49,9.72,12.11,15.62,-31.15,-7.2,5.74,7.74,11.69,267.19,268.77,262.59,217.21,85.62,53.13,43.4,23.76,10.63,2.03,4.45,4.7,11.44,5.65,497.9,0.013649
Wuzhou,112.5,22.5,2010,1,2010-01,0.832,4.145,7.838,8.287,9.527,0.001689,0.00398,0.002906,0.003827,0.004493,-52.84,-6.4,5.3,10.76,12.33,15.39,-27.12,-3.76,7.8,9.86,13.12,254.74,266.26,256.86,206.64,108.27,64.38,35.53,19.91,9.42,3.64,4.53,4.62,15.9,3.46,370.2,0.016895
Wuzhou,112.5,22.5,2010,2,2010-02,0.599,3.795,8.483,9.558,10.961,0.001563,0.006216,0.00785,0.004556,0.003245,-53.57,-8.03,6.24,12.94,14.69,17.6,-30.63,-4.93,8.95,11.98,15.25,264.68,262.09,253.1,227.68,177.55,113.12,50.76,25.59,16.06,9.08,4.67,2.9,18.75,-1.79,498.94,0.02343
Wuzhou,112.5,22.5,2010,3,2010-03,0.709,4.524,8.274,9.559,10.867,0.001608,0.005332,0.004907,0.003569,0.003177,-52.42,-6.84,8.01,13.92,15.87,19.33,-28.84,-2.6,8.58,11.98,15.11,261.22,259.9,254.34,214.21,150.91,97.82,41.98,22.24,11.56,5.82,3.66,2.87,18.74,-1.03,667.09,0.018594
Wuzhou,112.5,22.5,2010,4,2010-04,1.158,6.603,11.161,12.419,14.327,0.002049,0.007692,0.006755,0.005525,0.004932,-51.99,-6.05,8.74,15.68,17.67,21.16,-23.46,2.57,13.01,15.94,19.4,267.5,261.45,255.5,215.54,145.84,95.61,34.9,17.35,11.42,5.94,4.36,3.38,28.57,-8.97,333.13,0.026954
Wuzhou,112.5,22.5,2010,5,2010-05,2.576,7.571,12.026,14.686,18.6,0.002582,0.006116,0.007948,0.007341,0.005163,-49.97,-3.72,10.82,18.63,22.44,25.5,-14.11,4.49,14.14,18.54,23.55,296.57,269.42,254.4,218.11,181.64,140.81,15.52,9.83,7.92,6.48,4.9,2.72,30.16,-11.7,561.39,0.029151
Wuzhou,112.5,22.5,2010,6,2010-06,3.825,8.397,12.63,15.761,20.272,0.002749,0.007448,0.009369,0.00889,0.005625,-49.3,-3.36,11.33,19.48,23.23,26.39,-9.19,5.96,14.88,19.64,24.94,316.57,259.46,245.26,221.6,196.27,165.96,7.49,7.05,8.7,7.27,5.53,2.72,32.35,-13.7,574.72,0.034082
Wuzhou,112.5,22.5,2010,7,2010-07,2.863,7.249,12.161,15.816,21.549,0.000838,0.004093,0.008309,0.01062,0.007616,-49.24,-3.62,11.9,20.45,24.39,27.88,-12.82,3.87,14.31,19.69,25.93,68.6,154.86,188.93,190.4,177.74,162.19,11.48,2.87,5.54,6.7,6.59,3.47,30.35,-13.75,767.95,0.031477
Wuzhou,112.5,22.5,2010,8,2010-08,2.984,7.829,12.425,15.403,21.612,0.001505,0.0033,0.004313,0.004877,0.003001,-49.73,-3.43,11.27,19.9,23.76,27.32,-12.31,4.96,14.63,19.28,25.98,74.96,103.92,128.62,137.5,133.83,119.95,7.05,4.95,4.13,3.4,3.1,1.36,31.65,-13.67,658.38,0.016997
Wuzhou,112.5,22.5,2010,9,2010-09,2.859,7.722,12.005,15.044,20.782,0.000679,0.000776,0.0013,0.001631,0.000582,-50.56,-3.67,10.48,19.47,23.4,26.83,-12.83,4.77,14.11,18.91,25.34,60.78,70.94,174.17,171.34,148.85,123.11,5.02,2.33,0.99,1.06,1.06,0.27,31.54,-12.43,669.79,0.004968
Wuzhou,112.5,22.5,2010,10,2010-10,2.341,6.776,10.129,11.384,14.756,0.000673,0.001417,0.006719,0.010374,0.008977,-51.09,-4.46,9.72,15.67,18.69,22.78,-15.27,2.93,11.56,14.61,19.86,288.1,298.38,58.56,73.57,56.83,33.58,9.11,2.82,2.05,6.51,8.94,5.97,24.9,-4.84,513.35,0.02816
Wuzhou,112.5,22.5,2010,11,2010-11,0.941,3.706,6.234,7.335,9.456,0.001509,0.001552,0.002194,0.005546,0.00558,-52.58,-6.17,7.0,12.65,15.85,19.18,-25.77,-5.24,4.51,8.07,13.0,261.48,261.29,266.79,69.83,63.05,39.74,27.88,15.72,4.11,3.45,7.41,5.79,11.09,5.76,1016.91,0.016381
Wuzhou,112.5,22.5,2010,12,2010-12,1.047,3.528,5.14,5.849,7.561,0.002365,0.003756,0.000169,0.00275,0.003444,-52.46,-5.92,5.94,11.07,13.13,16.42,-24.59,-5.88,1.81,4.82,9.67,260.09,270.72,274.45,343.81,63.6,38.0,31.31,22.15,10.44,0.32,4.61,4.47,6.98,10.1,1157.49,0.012485
Wuzhou,112.5,22.5,2011,1,2011-01,0.791,3.429,5.596,4.324,4.717,0.002014,0.004197,0.000464,0.003167,0.003503,-52.62,-7.64,3.85,6.79,6.81,10.0,-27.67,-6.25,3.0,0.6,2.9,247.01,262.45,262.87,223.51,55.09,29.8,36.75,24.97,12.0,0.81,7.18,7.28,7.32,11.23,473.94,0.013345
Wuzhou,112.5,22.5,2011,2,2011-02,0.473,3.146,6.984,7.168,8.33,0.001072,0.003419,0.002674,0.002478,0.002873,-51.77,-8.18,5.26,10.32,12.32,15.78,-33.09,-7.37,6.14,7.74,11.11,258.3,270.67,268.01,225.54,117.02,73.33,34.57,22.23,10.66,3.75,3.39,3.38,12.0,4.13,523.09,0.012516
Wuzhou,112.5,22.5,2011,3,2011-03,1.266,4.716,6.932,7.288,8.288,0.002551,0.0046,0.001016,0.004197,0.004288,-52.29,-7.65,6.21,10.54,12.19,16.03,-22.46,-2.04,6.03,7.98,11.03,252.88,260.15,259.64,156.64,74.07,47.32,34.76,19.76,9.57,1.44,5.65,5.07,15.97,4.58,564.0,0.016653
